minute,team,stand_heim,stand_gast,spieler,ereignis
1.5666666666666667,Heim,1.0,0.0,"Luettmann, Kilian",Tor
2.4833333333333334,Gast,1.0,1.0,"Drewes, Steffen",Tor
3.3833333333333333,Gast,1.0,2.0,"Krüger, Nicklas",Tor
3.533333333333333,Heim,2.0,2.0,"Lange, Erik",Tor
3.716666666666667,Gast,2.0,3.0,"Funke, Justus",Tor
4.966666666666667,Heim,3.0,3.0,"Luettmann, Kilian",Tor
5.7,Gast,3.0,4.0,"Drewes, Steffen",Tor
6.333333333333333,Heim,4.0,4.0,"Luettmann, Kilian",Tor
6.95,Gast,4.0,5.0,"Krüger, Nicklas",Tor
8.383333333333333,Heim,5.0,5.0,"Luettmann, Kilian",7m-Tor
9.483333333333333,Heim,6.0,5.0,"Schmidt, Marcel",Tor
9.65,Gast,6.0,6.0,"Specht, Johannes",Tor
12.216666666666667,Heim,7.0,6.0,"Luettmann, Kilian",7m-Tor
12.816666666666666,Gast,7.0,7.0,"Stuhlmann, Felix",Tor
15.5,Gast,7.0,8.0,"Krüger, Nicklas",Tor
17.366666666666667,Gast,7.0,9.0,"Specht, Johannes",Tor
18.233333333333334,Gast,7.0,10.0,"Specht, Johannes",Tor
18.366666666666667,Heim,8.0,10.0,"Lange, Erik",Tor
18.6,Gast,8.0,11.0,"Krüger, Nicklas",Tor
19.616666666666667,Gast,8.0,12.0,"Krüger, Nicklas",Tor
20.633333333333333,Gast,8.0,13.0,"Krüger, Nicklas",Tor
22.166666666666668,Gast,8.0,14.0,"Specht, Johannes",Tor
24.116666666666667,Heim,9.0,14.0,"Luettmann, Kilian",Tor
24.616666666666667,Gast,9.0,15.0,"Kwiotek, Kevin",Tor
26.25,Gast,9.0,16.0,"Lauer, Fynn",Tor
26.9,Heim,10.0,16.0,"Schmidt, Marcel",Tor
28.333333333333332,Gast,10.0,17.0,"Lauer, Fynn",Tor
29.9,Gast,10.0,18.0,"Hohls, Friedrich",Tor
31.183333333333334,Heim,11.0,18.0,"Lange, Erik",Tor
33.166666666666664,Heim,12.0,18.0,"Lange, Erik",Tor
33.68333333333333,Gast,12.0,19.0,"Specht, Johannes",7m-Tor
34.333333333333336,Gast,12.0,20.0,"Specht, Johannes",Tor
35.583333333333336,Heim,13.0,20.0,"Lamken, Felix",Tor
36.88333333333333,Heim,14.0,20.0,"Lange, Jonas",Tor
38.1,Gast,14.0,21.0,"Specht, Johannes",Tor
38.28333333333333,Heim,15.0,21.0,"Lange, Jonas",Tor
38.71666666666667,Gast,15.0,22.0,"Specht, Johannes",Tor
39.43333333333333,Gast,15.0,23.0,"Lauer, Fynn",Tor
39.63333333333333,Heim,16.0,23.0,"Luettmann, Kilian",7m-Tor
41.35,Gast,16.0,24.0,"Krüger, Nicklas",Tor
41.68333333333333,Heim,17.0,24.0,"Lamken, Felix",Tor
44.3,Heim,18.0,24.0,"Lange, Erik",Tor
44.833333333333336,Gast,18.0,25.0,"Specht, Johannes",Tor
45.2,Heim,19.0,25.0,"Lamken, Felix",Tor
46.63333333333333,Heim,20.0,25.0,"Luettmann, Kilian",Tor
47.833333333333336,Heim,21.0,25.0,"Lange, Erik",Tor
48.9,Gast,21.0,26.0,"Kwiotek, Kevin",Tor
50.05,Gast,21.0,27.0,"Kwiotek, Kevin",Tor
50.78333333333333,Gast,21.0,28.0,"Kwiotek, Kevin",Tor
52.05,Gast,21.0,29.0,"Drewes, Steffen",Tor
54.3,Gast,21.0,30.0,"Specht, Johannes",Tor
54.916666666666664,Heim,22.0,30.0,"Rosse, Matti",Tor
55.46666666666667,Gast,22.0,31.0,"Wenda, Sven",Tor
56.6,Heim,23.0,31.0,"Luettmann, Kilian",Tor
57.06666666666667,Gast,23.0,32.0,"Specht, Johannes",Tor
58.36666666666667,Heim,24.0,32.0,"Luettmann, Kilian",Tor
58.9,Gast,24.0,33.0,"Krüger, Nicklas",Tor
