minute,team,stand_heim,stand_gast,spieler,ereignis
2.25,Heim,1.0,0.0,"Pick, Julian",Tor
2.35,Gast,1.0,1.0,"Specht, Johannes",Tor
3.2,Heim,2.0,1.0,"Kulisch, Björn Ole",Tor
3.716666666666667,Gast,2.0,2.0,"Hohls, Friedrich",Tor
4.016666666666667,Heim,3.0,2.0,"Bahn, Kjell",Tor
4.966666666666667,Heim,4.0,2.0,"Pick, Julian",Tor
5.8,Gast,4.0,3.0,"Hohls, Friedrich",Tor
6.9,Gast,4.0,4.0,"Eberhardt, Janis",Tor
8.85,Heim,5.0,4.0,"Pick, Julian",Tor
9.0,Gast,5.0,5.0,"Hohls, Friedrich",Tor
10.983333333333333,Gast,5.0,6.0,"Specht, Lukas",Tor
11.466666666666667,Heim,6.0,6.0,"Pick, Julian",Tor
13.9,Gast,6.0,7.0,"Specht, Johannes",Tor
14.266666666666667,Heim,7.0,7.0,"Pick, Julian",Tor
15.766666666666667,Heim,8.0,7.0,"Stuber, Niclas",Tor
16.383333333333333,Gast,8.0,8.0,"Funke, Justus",Tor
16.633333333333333,Heim,9.0,8.0,"Hallmann, Marvin",Tor
18.516666666666666,Heim,10.0,8.0,"Schulz, Cedric",Tor
19.216666666666665,Heim,11.0,8.0,"Dieckmann, Lars",Tor
21.266666666666666,Heim,12.0,8.0,"Dieckmann, Lars",Tor
21.466666666666665,Gast,12.0,9.0,"Drewes, Steffen",Tor
22.5,Heim,13.0,9.0,"Kulisch, Björn Ole",Tor
23.816666666666666,Gast,13.0,10.0,"Specht, Lukas",Tor
26.6,Heim,14.0,10.0,"Dieckmann, Lars",Tor
27.483333333333334,Heim,15.0,10.0,"Schulz, Cedric",Tor
27.716666666666665,Gast,15.0,11.0,"Hohls, Friedrich",Tor
28.816666666666666,Heim,16.0,11.0,"Dieckmann, Lars",Tor
29.35,Gast,16.0,12.0,"Specht, Johannes",Tor
29.8,Heim,17.0,12.0,"Radke, Arne",Tor
31.816666666666666,Gast,17.0,13.0,"Lauer, Fynn",Tor
32.61666666666667,Heim,18.0,13.0,"Schulz, Cedric",Tor
36.016666666666666,Heim,19.0,13.0,"Pick, Julian",Tor
37.56666666666667,Heim,20.0,13.0,"Hallmann, Marvin",Tor
38.333333333333336,Gast,20.0,14.0,"Lauer, Fynn",Tor
39.016666666666666,Gast,20.0,15.0,"Specht, Lukas",Tor
40.4,Heim,21.0,15.0,"Schulz, Cedric",Tor
40.53333333333333,Gast,21.0,16.0,"Specht, Lukas",Tor
40.96666666666667,Heim,22.0,16.0,"Stuber, Niclas",Tor
41.28333333333333,Gast,22.0,17.0,"Specht, Lukas",7m-Tor
41.95,Heim,23.0,17.0,"Bahn, Kjell",Tor
43.21666666666667,Gast,23.0,18.0,"Lauer, Fynn",Tor
44.2,Heim,24.0,18.0,"Bahn, Kjell",Tor
44.416666666666664,Gast,24.0,19.0,"Specht, Johannes",Tor
45.6,Gast,24.0,20.0,"Lauer, Fynn",Tor
45.78333333333333,Heim,25.0,20.0,"Schulz, Cedric",Tor
46.9,Gast,25.0,21.0,"Eberhardt, Janis",Tor
47.86666666666667,Heim,26.0,21.0,"Schulz, Cedric",Tor
48.583333333333336,Gast,26.0,22.0,"Eberhardt, Janis",Tor
48.916666666666664,Heim,27.0,22.0,"Bahn, Kjell",Tor
49.416666666666664,Gast,27.0,23.0,"Eberhardt, Janis",Tor
49.85,Heim,28.0,23.0,"Bahn, Kjell",Tor
50.35,Gast,28.0,24.0,"Eberhardt, Janis",Tor
51.45,Heim,29.0,24.0,"Bahn, Kjell",Tor
52.86666666666667,Heim,30.0,24.0,"Hallmann, Marvin",Tor
53.15,Gast,30.0,25.0,"Specht, Lukas",Tor
53.65,Heim,31.0,25.0,"Hallmann, Marvin",Tor
54.333333333333336,Heim,32.0,25.0,"Schulz, Cedric",7m-Tor
55.416666666666664,Heim,33.0,25.0,"Langemeyer, Florian",Tor
55.93333333333333,Heim,34.0,25.0,"Bahn, Kjell",Tor
56.56666666666667,Gast,34.0,26.0,"Specht, Lukas",7m-Tor
57.3,Gast,34.0,27.0,"Specht, Lukas",Tor
58.61666666666667,Gast,34.0,28.0,"Klautke, Enno",Tor
59.083333333333336,Heim,35.0,28.0,"Pick, Julian",Tor
59.71666666666667,Heim,36.0,28.0,"Langemeyer, Florian",Tor
