minute,team,stand_heim,stand_gast,spieler,ereignis
0.7666666666666667,Heim,1.0,0.0,"Waschke, Marcel",Tor
1.3333333333333333,Heim,2.0,0.0,"Büüs, Gerrit",Tor
1.55,Gast,2.0,1.0,"Kruse, Jan-Luca",Tor
2.8166666666666664,Gast,2.0,2.0,"Weiß, Luca-Elias",Tor
4.133333333333334,Gast,2.0,3.0,"Weiß, Luca-Elias",Tor
5.2,Heim,3.0,3.0,"Büüs, Gerrit",Tor
5.483333333333333,Gast,3.0,4.0,"Kruse, Jan-Luca",Tor
7.0,Heim,4.0,4.0,"Waschke, Marcel",7m-Tor
8.25,Gast,4.0,5.0,"Schnackenberg, Jurek",Tor
8.383333333333333,Heim,5.0,5.0,"Reuter, Sören",Tor
9.333333333333334,Gast,5.0,6.0,"Dombrowski, Paul",Tor
9.833333333333334,Heim,6.0,6.0,"Waschke, Marcel",7m-Tor
10.4,Gast,6.0,7.0,"Kruse, Jan-Luca",Tor
10.566666666666666,Heim,7.0,7.0,"Hansen, Lars",Tor
11.366666666666667,Gast,7.0,8.0,"Weiß, Luca-Elias",Tor
11.5,Heim,8.0,8.0,"Winkler, Kevin",Tor
12.016666666666667,Gast,8.0,9.0,"Weiß, Luca-Elias",Tor
12.133333333333333,Heim,9.0,9.0,"Winkler, Kevin",Tor
12.633333333333333,Gast,9.0,10.0,"Dombrowski, Paul",Tor
13.283333333333333,Gast,9.0,11.0,"Weiß, Leon",Tor
13.55,Heim,10.0,11.0,"Reuter, Sören",Tor
13.666666666666666,Gast,10.0,12.0,"Weiß, Luca-Elias",Tor
13.8,Heim,11.0,12.0,"Waschke, Marcel",Tor
15.35,Gast,11.0,13.0,"Squillante, Luca",Tor
16.7,Gast,11.0,14.0,"Weiß, Luca-Elias",7m-Tor
18.483333333333334,Gast,11.0,15.0,"Weiß, Luca-Elias",Tor
19.9,Heim,12.0,15.0,"Kamradt, Tim",Tor
20.383333333333333,Heim,13.0,15.0,"Gottsknecht, Nico",Tor
20.583333333333332,Gast,13.0,16.0,"Kruse, Jan-Luca",Tor
21.283333333333335,Gast,13.0,17.0,"Weiß, Leon",Tor
22.016666666666666,Heim,14.0,17.0,"Strub, Georg",Tor
23.15,Heim,15.0,17.0,"Kamradt, Tim",Tor
24.033333333333335,Heim,16.0,17.0,"Waschke, Marcel",7m-Tor
25.633333333333333,Gast,16.0,18.0,"Haisel, Gunnar",Tor
25.916666666666668,Heim,17.0,18.0,"Kamradt, Tim",Tor
28.333333333333332,Heim,18.0,18.0,"Strub, Georg",Tor
29.033333333333335,Gast,18.0,19.0,"Rudloff, Kjell",Tor
30.283333333333335,Gast,18.0,20.0,"Weiß, Luca-Elias",Tor
30.733333333333334,Heim,19.0,20.0,"Strub, Georg",Tor
30.85,Gast,19.0,21.0,"Weiß, Luca-Elias",Tor
31.75,Gast,19.0,22.0,"Haisel, Gunnar",Tor
34.46666666666667,Gast,19.0,23.0,"Haisel, Gunnar",Tor
35.333333333333336,Heim,20.0,23.0,"Zellmann, Niklas",Tor
36.68333333333333,Heim,21.0,23.0,"Rudnik, Maximilian",Tor
37.56666666666667,Gast,21.0,24.0,"Weiß, Luca-Elias",7m-Tor
38.233333333333334,Gast,21.0,25.0,"Weiß, Luca-Elias",Tor
39.083333333333336,Heim,22.0,25.0,"Gottsknecht, Nico",Tor
39.733333333333334,Gast,22.0,26.0,"Weiß, Luca-Elias",Tor
40.38333333333333,Heim,23.0,26.0,"Waschke, Marcel",7m-Tor
42.05,Heim,24.0,26.0,"Waschke, Marcel",7m-Tor
43.1,Heim,25.0,26.0,"Gottsknecht, Nico",Tor
45.416666666666664,Gast,25.0,27.0,"Strauss, Lucas",Tor
46.6,Heim,26.0,27.0,"Waschke, Marcel",Tor
47.25,Heim,27.0,27.0,"Rudnik, Maximilian",Tor
47.88333333333333,Heim,28.0,27.0,"Waschke, Marcel",Tor
49.28333333333333,Heim,29.0,27.0,"Büüs, Gerrit",Tor
49.6,Gast,29.0,28.0,"Weiß, Luca-Elias",Tor
55.233333333333334,Heim,30.0,28.0,"Waschke, Marcel",Tor
56.8,Heim,31.0,28.0,"Strub, Georg",Tor
58.266666666666666,Heim,32.0,28.0,"Krusch, Len",Tor
58.5,Heim,33.0,28.0,"Waschke, Marcel",Tor
59.56666666666667,Heim,34.0,28.0,"Strub, Georg",Tor
59.68333333333333,Gast,34.0,29.0,"Strauss, Lucas",Tor
